pid,CHANNEL
244864,Onlineshop
244865,Onlineshop
244866,Onlineshop
244867,Onlineshop
244868,Onlineshop
244869,Telesales
244870,Onlineshop
244871,Onlineshop
244872,Onlineshop
244873,Onlineshop
244874,Onlineshop
244875,Onlineshop
244876,Onlineshop
244879,Onlineshop
244880,Onlineshop
244888,Onlineshop
244889,Telemarketing
244890,Onlineshop
244891,Onlineshop
244892,Onlineshop
244893,Onlineshop
244894,Onlineshop
244895,Onlineshop
244896,Onlineshop
244897,Onlineshop
244898,Onlineshop
244902,Telemarketing
244905,Onlineshop
244907,Onlineshop
244908,Telesales
244909,Onlineshop
244910,Onlineshop
244911,Onlineshop
244912,Onlineshop
244913,Onlineshop
244914,Onlineshop
244915,Telesales
244917,Onlineshop
244919,Telesales
244920,Onlineshop
244921,Telemarketing
244922,Onlineshop
244923,Telemarketing
244924,Onlineshop
244925,Onlineshop
244926,Telemarketing
244927,Onlineshop
244928,Onlineshop
244929,Onlineshop
244930,Onlineshop
244931,Onlineshop
244932,Telemarketing
244933,Onlineshop
244934,Onlineshop
244935,Onlineshop
244936,Onlineshop
244940,Onlineshop
244941,Onlineshop
244947,Telemarketing
244949,Telesales
244950,Telemarketing
244952,Onlineshop
244953,Onlineshop
244954,Onlineshop
244955,Onlineshop
244956,Telesales
244957,Onlineshop
244958,Onlineshop
244959,Onlineshop
244960,Onlineshop
244961,Onlineshop
244962,Onlineshop
244963,Onlineshop
244964,Onlineshop
244965,Onlineshop
244968,Telesales
244972,Telesales
244974,Telesales
244977,Onlineshop
244978,Onlineshop
244979,Onlineshop
244980,Telemarketing
244981,Onlineshop
244982,Onlineshop
244983,Onlineshop
244984,Onlineshop
244985,Onlineshop
244986,Onlineshop
244987,Onlineshop
244988,Onlineshop
244989,Onlineshop
244990,Onlineshop
244993,Onlineshop
244997,Onlineshop
244998,Onlineshop
244999,Onlineshop
245000,Onlineshop
245001,Telesales
245002,Telesales
245003,Onlineshop
245004,Onlineshop
245005,Onlineshop
245006,Onlineshop
245008,Onlineshop
245009,Onlineshop
245013,Onlineshop
245014,Onlineshop
245015,Onlineshop
245016,Onlineshop
245017,Telesales
245018,Onlineshop
245019,Onlineshop
245020,Onlineshop
245021,Onlineshop
245022,Onlineshop
245027,Telemarketing
245028,Telesales
245029,Onlineshop
245030,Onlineshop
245031,Onlineshop
245032,Onlineshop
245033,Onlineshop
245034,Onlineshop
245035,Onlineshop
245036,Onlineshop
245037,Telesales
245043,Telemarketing
245044,Telesales
245045,Telesales
245048,Onlineshop
245049,Onlineshop
245050,Onlineshop
245051,Onlineshop
245052,Telesales
245053,Onlineshop
245054,Onlineshop
245055,Telesales
245056,Onlineshop
245057,Onlineshop
245058,Telesales
245059,Onlineshop
245060,Onlineshop
245061,Onlineshop
245062,Onlineshop
245063,Onlineshop
245064,Onlineshop
245065,Onlineshop
245067,Onlineshop
245068,Onlineshop
245069,Onlineshop
245070,Onlineshop
245071,Onlineshop
245072,Onlineshop
245073,Onlineshop
245074,Onlineshop
245075,Telesales
245077,Onlineshop
245079,Onlineshop
245080,Onlineshop
245081,Onlineshop
245082,Onlineshop
245088,Telemarketing
245089,Telesales
245090,Telesales
245092,Onlineshop
245094,Onlineshop
245095,Onlineshop
245096,Onlineshop
245097,Telesales
245098,Onlineshop
245099,Onlineshop
245100,Onlineshop
245101,Onlineshop
245102,Onlineshop
245103,Onlineshop
245104,Onlineshop
245105,Onlineshop
245110,Telesales
245111,Onlineshop
245112,Telemarketing
245113,Onlineshop
245114,Onlineshop
245115,Onlineshop
245116,Onlineshop
245117,Onlineshop
245121,Onlineshop
245122,Onlineshop
245125,Onlineshop
245130,Onlineshop
245131,Onlineshop
245132,Onlineshop
245133,Onlineshop
245134,Onlineshop
245135,Onlineshop
245136,Onlineshop
245137,Onlineshop
245138,Onlineshop
245139,Onlineshop
245140,Onlineshop
245141,Onlineshop
245142,Onlineshop
245143,Onlineshop
245144,Onlineshop
245145,Telesales
245146,Onlineshop
245152,Onlineshop
245157,Telesales
245158,Telesales
245160,Telesales
245163,Onlineshop
245164,Onlineshop
245165,Onlineshop
245166,Telesales
245167,Onlineshop
245168,Onlineshop
245171,Onlineshop
245172,Onlineshop
245173,Onlineshop
245174,Onlineshop
245175,Onlineshop
245176,Onlineshop
245177,Onlineshop
245178,Onlineshop
245179,Onlineshop
245180,Onlineshop
245181,Onlineshop
245182,Onlineshop
245185,Onlineshop
245191,Telesales
245195,Onlineshop
245196,Onlineshop
245197,Onlineshop
245198,Onlineshop
245199,Onlineshop
245200,Onlineshop
245201,Onlineshop
245202,Onlineshop
245203,Onlineshop
245207,Telesales
245208,Onlineshop
245210,Onlineshop
245211,Onlineshop
245212,Onlineshop
245213,Onlineshop
245214,Telesales
245215,Onlineshop
245216,Onlineshop
245217,Onlineshop
245218,Onlineshop
245219,Onlineshop
245220,Onlineshop
245221,Onlineshop
245222,Onlineshop
245223,Onlineshop
245230,Telemarketing
245231,Onlineshop
245232,Onlineshop
245233,Onlineshop
245234,Onlineshop
245235,Onlineshop
245236,Telesales
245237,Onlineshop
245238,Onlineshop
245239,Onlineshop
245240,Onlineshop
245241,Onlineshop
245242,Telesales
245243,Telesales
245244,Onlineshop
245247,Telesales
245248,Onlineshop
245249,Onlineshop
245253,Telemarketing
245254,Telemarketing
245255,Telesales
245256,Onlineshop
245257,Onlineshop
245258,Onlineshop
245259,Onlineshop
245260,Onlineshop
245261,Onlineshop
245262,Onlineshop
245263,Onlineshop
245264,Onlineshop
245265,Telesales
245272,Telesales
245273,Onlineshop
245274,Onlineshop
245275,Onlineshop
245276,Onlineshop
245277,Onlineshop
245278,Onlineshop
245279,Onlineshop
245280,Onlineshop
245285,Telemarketing
245286,Telesales
245287,Onlineshop
245288,Onlineshop
245289,Onlineshop
245290,Onlineshop
245291,Telemarketing
245292,Onlineshop
245293,Onlineshop
245294,Onlineshop
245295,Onlineshop
245296,Onlineshop
245297,Onlineshop
245299,Onlineshop
245305,Telesales
245309,Onlineshop
245310,Onlineshop
245311,Onlineshop
245312,Telesales
245313,Telesales
245314,Onlineshop
245315,Onlineshop
245316,Onlineshop
245317,Onlineshop
245318,Onlineshop
245319,Onlineshop
245320,Onlineshop
245321,Onlineshop
245327,Onlineshop
245328,Onlineshop
245329,Onlineshop
245330,Telesales
245331,Onlineshop
245332,Onlineshop
245335,Onlineshop
245337,Telesales
245338,Telesales
245339,Onlineshop
245341,Onlineshop
245342,Telesales
245343,Onlineshop
245344,Onlineshop
245345,Onlineshop
245346,Onlineshop
245347,Onlineshop
245348,Onlineshop
245354,Onlineshop
245358,Telemarketing
245359,Telesales
245360,Onlineshop
245361,Onlineshop
245362,Onlineshop
245363,Onlineshop
245364,Onlineshop
245365,Onlineshop
245366,Onlineshop
245367,Onlineshop
245368,Onlineshop
245369,Onlineshop
245374,Onlineshop
245380,Onlineshop
245381,Onlineshop
245382,Onlineshop
245383,Onlineshop
245384,Telesales
245385,Onlineshop
245386,Onlineshop
245387,Onlineshop
245388,Onlineshop
245391,Telemarketing
245392,Onlineshop
245393,Onlineshop
245394,Onlineshop
245395,Onlineshop
245396,Telesales
245397,Onlineshop
245398,Onlineshop
245399,Onlineshop
245400,Onlineshop
245401,Onlineshop
245402,Onlineshop
245403,Onlineshop
245408,Onlineshop
245413,Onlineshop
245415,Onlineshop
245416,Onlineshop
245417,Onlineshop
245418,Telesales
245419,Onlineshop
245420,Onlineshop
245421,Onlineshop
245422,Onlineshop
245423,Onlineshop
245424,Telesales
245425,Onlineshop
245426,Onlineshop
245427,Onlineshop
245428,Onlineshop
245437,Telesales
245439,Onlineshop
245440,Onlineshop
245441,Onlineshop
245442,Onlineshop
245443,Onlineshop
245444,Onlineshop
245445,Onlineshop
245446,Onlineshop
245447,Onlineshop
245448,Onlineshop
245449,Onlineshop
245450,Onlineshop
245451,Onlineshop
245452,Onlineshop
245457,Telemarketing
245458,Telemarketing
245459,Telesales
245460,Telesales
245461,Onlineshop
245462,Onlineshop
245463,Onlineshop
245464,Onlineshop
245465,Onlineshop
245466,Onlineshop
245467,Onlineshop
245468,Onlineshop
245469,Telesales
245470,Onlineshop
245471,Onlineshop
245472,Onlineshop
245473,Onlineshop
245474,Onlineshop
245479,Onlineshop
245480,Onlineshop
245482,Telesales
245483,Telesales
245484,Telesales
245485,Telesales
245488,Onlineshop
245489,Onlineshop
245490,Onlineshop
245491,Telesales
245492,Telesales
245493,Onlineshop
245494,Onlineshop
245495,Onlineshop
245496,Onlineshop
245497,Onlineshop
245498,Onlineshop
245499,Onlineshop
245500,Onlineshop
245501,Onlineshop
245502,Onlineshop
245503,Onlineshop
245504,Onlineshop
245505,Onlineshop
245506,Onlineshop
245508,Onlineshop
245515,Telesales
245516,Telesales
245517,Onlineshop
245518,Onlineshop
245519,Onlineshop
245521,Onlineshop
245522,Onlineshop
245523,Telemarketing
245524,Onlineshop
245525,Onlineshop
245529,Onlineshop
245533,Onlineshop
245534,Telesales
245537,Onlineshop
245538,Telesales
245539,Onlineshop
245540,Onlineshop
245541,Onlineshop
245542,Telesales
245543,Onlineshop
245544,Onlineshop
245545,Onlineshop
245546,Onlineshop
245547,Onlineshop
245548,Onlineshop
245550,Telesales
245552,Onlineshop
245553,Onlineshop
245558,Onlineshop
245559,Onlineshop
245560,Onlineshop
245561,Onlineshop
245562,Onlineshop
245563,Onlineshop
245564,Onlineshop
245565,Onlineshop
245566,Onlineshop
245567,Onlineshop
245568,Onlineshop
245569,Onlineshop
245570,Onlineshop
245571,Onlineshop
245572,Onlineshop
245580,Onlineshop
245581,Onlineshop
245582,Onlineshop
245583,Onlineshop
245584,Onlineshop
245585,Onlineshop
245586,Onlineshop
245587,Onlineshop
245588,Onlineshop
245589,Onlineshop
245590,Onlineshop
245591,Onlineshop
245592,Onlineshop
245593,Onlineshop
245594,Onlineshop
245595,Onlineshop
245596,Onlineshop
245597,Onlineshop
245598,Onlineshop
245599,Telesales
245603,Telesales
245604,Telemarketing
245605,Onlineshop
245606,Onlineshop
245607,Onlineshop
245608,Onlineshop
245609,Onlineshop
245610,Onlineshop
245611,Onlineshop
245612,Onlineshop
245613,Onlineshop
245614,Telesales
245615,Onlineshop
245616,Onlineshop
245617,Onlineshop
245619,Onlineshop
245625,Onlineshop
245626,Onlineshop
245627,Telesales
245628,Onlineshop
245629,Onlineshop
245630,Onlineshop
245631,Onlineshop
245632,Onlineshop
245633,Onlineshop
245634,Onlineshop
245635,Onlineshop
245636,Onlineshop
245643,Telemarketing
245644,Telemarketing
245646,Telesales
245647,Telesales
245648,Onlineshop
245649,Onlineshop
245650,Onlineshop
245651,Onlineshop
245652,Onlineshop
245653,Onlineshop
245654,Onlineshop
245655,Onlineshop
245656,Onlineshop
245657,Onlineshop
245658,Onlineshop
245659,Onlineshop
245660,Onlineshop
245661,Onlineshop
245663,Onlineshop
245664,Onlineshop
245665,Onlineshop
245666,Onlineshop
245670,Onlineshop
245671,Onlineshop
245672,Onlineshop
245673,Onlineshop
245674,Onlineshop
245675,Onlineshop
245676,Onlineshop
245677,Onlineshop
245678,Onlineshop
245679,Onlineshop
245680,Onlineshop
245687,Onlineshop
245688,Onlineshop
245689,Onlineshop
245690,Telemarketing
245691,Onlineshop
245692,Onlineshop
245693,Onlineshop
245694,Onlineshop
245695,Onlineshop
245696,Onlineshop
245697,Onlineshop
245699,Onlineshop
245703,Onlineshop
245704,Onlineshop
245705,Onlineshop
245706,Onlineshop
245710,Telesales
245711,Telesales
245717,Onlineshop
245718,Onlineshop
245719,Onlineshop
245720,Onlineshop
245721,Onlineshop
245722,Onlineshop
245723,Onlineshop
245724,Onlineshop
245725,Onlineshop
245726,Onlineshop
245727,Onlineshop
245728,Onlineshop
245729,Onlineshop
245735,Telemarketing
245737,Telesales
245739,Onlineshop
245740,Onlineshop
245741,Onlineshop
245742,Onlineshop
245743,Onlineshop
245744,Onlineshop
245745,Onlineshop
245746,Onlineshop
245747,Onlineshop
245748,Onlineshop
245749,Onlineshop
245750,Onlineshop
245751,Onlineshop
245752,Onlineshop
245753,Onlineshop
245757,Telesales
245758,Telesales
245759,Telesales
245760,Telesales
245763,Onlineshop
245769,Onlineshop
245770,Onlineshop
245771,Onlineshop
245772,Onlineshop
245773,Onlineshop
245774,Telesales
245775,Onlineshop
245776,Onlineshop
245777,Onlineshop
245778,Onlineshop
245779,Onlineshop
245780,Onlineshop
245781,Onlineshop
245782,Telesales
245785,Onlineshop
245789,Onlineshop
245790,Telemarketing
245792,Onlineshop
245793,Onlineshop
245794,Onlineshop
245795,Onlineshop
245796,Telesales
245797,Onlineshop
245798,Onlineshop
245800,Onlineshop
245801,Onlineshop
245802,Onlineshop
245803,Onlineshop
245804,Onlineshop
245805,Onlineshop
245806,Onlineshop
245809,Telesales
245810,Telesales
245811,Telesales
245814,Onlineshop
245817,Onlineshop
245818,Onlineshop
245819,Onlineshop
245820,Onlineshop
245821,Onlineshop
245822,Onlineshop
245823,Onlineshop
245824,Telemarketing
245825,Onlineshop
245826,Onlineshop
245827,Onlineshop
245828,Onlineshop
245829,Onlineshop
245830,Onlineshop
245831,Onlineshop
245832,Onlineshop
245833,Onlineshop
245843,Telesales
245844,Telemarketing
245846,Onlineshop
245847,Onlineshop
245848,Onlineshop
245849,Onlineshop
245850,Onlineshop
245851,Onlineshop
245852,Onlineshop
245853,Onlineshop
245854,Telemarketing
245855,Onlineshop
245856,Onlineshop
245859,Onlineshop
245863,Onlineshop
245866,Telesales
245867,Telesales
245868,Telesales
245871,Onlineshop
245872,Telesales
245873,Onlineshop
245874,Onlineshop
245875,Onlineshop
245876,Onlineshop
245877,Onlineshop
245878,Onlineshop
245879,Onlineshop
245880,Onlineshop
245881,Onlineshop
245882,Onlineshop
245883,Telesales
245887,Onlineshop
245891,Onlineshop
245892,Onlineshop
245893,Onlineshop
245894,Onlineshop
245895,Onlineshop
245896,Onlineshop
245897,Onlineshop
245898,Onlineshop
245899,Onlineshop
245900,Onlineshop
245901,Onlineshop
245902,Onlineshop
245903,Onlineshop
245910,Telemarketing
245916,Onlineshop
245917,Onlineshop
245918,Onlineshop
245919,Onlineshop
245920,Onlineshop
245921,Telesales
245922,Onlineshop
245923,Onlineshop
245924,Onlineshop
245933,Onlineshop
245934,Telesales
245935,Telemarketing
245937,Onlineshop
245939,Onlineshop
245940,Onlineshop
245941,Onlineshop
245942,Onlineshop
245943,Onlineshop
245944,Onlineshop
245945,Onlineshop
245946,Telemarketing
245947,Onlineshop
245948,Onlineshop
245950,Onlineshop
245951,Onlineshop
245952,Onlineshop
245954,Onlineshop
245962,Telesales
245963,Telemarketing
245967,Onlineshop
245968,Onlineshop
245969,Onlineshop
245970,Onlineshop
245971,Onlineshop
245972,Onlineshop
245973,Onlineshop
245974,Onlineshop
245975,Onlineshop
245976,Onlineshop
245977,Onlineshop
245978,Onlineshop
245981,Telesales
245985,Onlineshop
245986,Onlineshop
245987,Onlineshop
245988,Onlineshop
245989,Onlineshop
245990,Onlineshop
245991,Onlineshop
245992,Onlineshop
245993,Onlineshop
245994,Onlineshop
245995,Onlineshop
245996,Onlineshop
245997,Onlineshop
245998,Onlineshop
245999,Onlineshop
246004,Onlineshop
246005,Onlineshop
246007,Onlineshop
246009,Telesales
246010,Telesales
246013,Onlineshop
246014,Onlineshop
246015,Onlineshop
246016,Onlineshop
246017,Onlineshop
246018,Onlineshop
246019,Onlineshop
246020,Onlineshop
246021,Onlineshop
246022,Onlineshop
246023,Onlineshop
246024,Onlineshop
246025,Onlineshop
246031,Telesales
246032,Onlineshop
246041,Onlineshop
246043,Onlineshop
246044,Onlineshop
246045,Onlineshop
246046,Onlineshop
246047,Onlineshop
246048,Onlineshop
246049,Onlineshop
246050,Onlineshop
246051,Onlineshop
246052,Onlineshop
246053,Onlineshop
246054,Onlineshop
246055,Onlineshop
246056,Onlineshop
246057,Onlineshop
246058,Onlineshop
246065,Telemarketing
246070,Telesales
246071,Onlineshop
246072,Onlineshop
246073,Onlineshop
246074,Onlineshop
246075,Onlineshop
246076,Onlineshop
246077,Telesales
246078,Onlineshop
246079,Onlineshop
246080,Onlineshop
246081,Onlineshop
246082,Onlineshop
246083,Onlineshop
246084,Onlineshop
246085,Onlineshop
246086,Onlineshop
246087,Onlineshop
246088,Onlineshop
246089,Onlineshop
246092,Onlineshop
246093,Onlineshop
246099,Telesales
246100,Onlineshop
246101,Onlineshop
246102,Onlineshop
246103,Onlineshop
246104,Onlineshop
246105,Onlineshop
246106,Onlineshop
246110,Onlineshop
246111,Onlineshop
246114,Onlineshop
246115,Onlineshop
246122,Onlineshop
246123,Onlineshop
246124,Onlineshop
246125,Onlineshop
246126,Onlineshop
246127,Telesales
246128,Onlineshop
246129,Onlineshop
246130,Onlineshop
246131,Onlineshop
246132,Onlineshop
246133,Onlineshop
246134,Onlineshop
246135,Onlineshop
246139,Onlineshop
246140,Onlineshop
246141,Onlineshop
246142,Telesales
246149,Onlineshop
246150,Onlineshop
246151,Onlineshop
246152,Onlineshop
246153,Onlineshop
246154,Onlineshop
246155,Onlineshop
246156,Onlineshop
246157,Onlineshop
246158,Onlineshop
246159,Onlineshop
246160,Onlineshop
246161,Onlineshop
246162,Onlineshop
246163,Onlineshop
246166,Telesales
246173,Onlineshop
246175,Onlineshop
246176,Onlineshop
246177,Onlineshop
246178,Onlineshop
246179,Onlineshop
246180,Onlineshop
246181,Onlineshop
246182,Onlineshop
246183,Onlineshop
246184,Onlineshop
246185,Onlineshop
246186,Onlineshop
246187,Onlineshop
246190,Telesales
246191,Telesales
246194,Onlineshop
246195,Onlineshop
246196,Onlineshop
246197,Onlineshop
246198,Onlineshop
246199,Onlineshop
246200,Onlineshop
246201,Onlineshop
246202,Onlineshop
246203,Onlineshop
246204,Onlineshop
246205,Onlineshop
246206,Onlineshop
246207,Onlineshop
246208,Onlineshop
246209,Onlineshop
246210,Onlineshop
246211,Onlineshop
246220,Onlineshop
246221,Onlineshop
246222,Onlineshop
246223,Onlineshop
246224,Onlineshop
246225,Onlineshop
246226,Onlineshop
246228,Onlineshop
246229,Onlineshop
246230,Onlineshop
246231,Telesales
246232,Onlineshop
246233,Onlineshop
246234,Onlineshop
246235,Onlineshop
246236,Onlineshop
246240,Onlineshop
246241,Onlineshop
246242,Onlineshop
246243,Onlineshop
246249,Telesales
246250,Onlineshop
246251,Onlineshop
246252,Onlineshop
246253,Onlineshop
246254,Onlineshop
246255,Onlineshop
246256,Onlineshop
246257,Onlineshop
246258,Onlineshop
246259,Onlineshop
246264,Onlineshop
246269,Telesales
246271,Onlineshop
246272,Onlineshop
246273,Onlineshop
246274,Onlineshop
246275,Onlineshop
246276,Onlineshop
246277,Onlineshop
246278,Onlineshop
246279,Onlineshop
246280,Onlineshop
246286,Onlineshop
246287,Onlineshop
246288,Onlineshop
246289,Onlineshop
246292,Onlineshop
246294,Onlineshop
246295,Onlineshop
246296,Onlineshop
246297,Onlineshop
246298,Onlineshop
246299,Onlineshop
246300,Onlineshop
246301,Onlineshop
246302,Onlineshop
246303,Onlineshop
246304,Onlineshop
246305,Onlineshop
246306,Onlineshop
246307,Onlineshop
246308,Onlineshop
246312,Telemarketing
246313,Onlineshop
246314,Onlineshop
246318,Onlineshop
246319,Onlineshop
246320,Onlineshop
246321,Onlineshop
246322,Onlineshop
246323,Onlineshop
246324,Onlineshop
246325,Onlineshop
246326,Onlineshop
246327,Onlineshop
246328,Onlineshop
246329,Onlineshop
246330,Onlineshop
246331,Onlineshop
246332,Onlineshop
246333,Telemarketing
246334,Onlineshop
246341,Telesales
246345,Onlineshop
246346,Onlineshop
246347,Onlineshop
246348,Onlineshop
246349,Onlineshop
246350,Telesales
246351,Onlineshop
246352,Onlineshop
246353,Onlineshop
246354,Onlineshop
246355,Onlineshop
246356,Onlineshop
246360,Telemarketing
246361,Telemarketing
246362,Onlineshop
246363,Onlineshop
246364,Onlineshop
246365,Onlineshop
246366,Onlineshop
246367,Onlineshop
246368,Onlineshop
246369,Onlineshop
246370,Onlineshop
246371,Onlineshop
246372,Onlineshop
